house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
4 BHK Independent House,"3,000 sq ft",Gaganpahad,Hyderabad,17.29439926,78.42900848,35000,INR,4,Posted 2 months ago,"It has area of 3000 sqft and is available at a rent of Rs. 35,000. The house is furnished. It is east facing property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. ","50,000",Furnished
3 BHK Apartment,"2,690 sq ft",Gachibowli,Hyderabad,17.43639374,78.37142181,65000,INR,3,Posted 2 months ago,"A spacious 3 bhk multistorey apartment is available for rental in NCC Urban Nagarjuna Residency, Gachibowli, Hyderabad. It has area of 2690 sqft and is available at a rent of Rs. 65,000. The house is semi-furnished. It has indoor games. Other amenities include multipurpose room, service lift, multipurpose room, atm, reserved parking, staff quarter, car parking, power backup and cctv. It is facing west direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details. "," 1,30,000",Semi-Furnished
3 BHK Apartment,"2,690 sq ft",Gachibowli,Hyderabad,17.43639374,78.37142181,65000,INR,3,Posted 2 months ago,"A spacious 3 bhk multistorey apartment is available for rental in NCC Urban Nagarjuna Residency, Gachibowli, Hyderabad. It is a semi-furnished property. It is located on the 1st floor(out of a total of 10 floor(s)). It has indoor games. Other amenities include swimming pool, service lift, staff quarter, car parking, lift available, reserved parking, club house, rain water harvesting and jogging track. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details. "," 1,30,000",Semi-Furnished
1 BHK Independent Floor,440 sq ft,Old Alwal,Hyderabad,17.50680923,78.5014801,9000,INR,1,Posted 6 months ago,"This spacious 1 bhk builder floor is available for rental and is located in the heart of Old Alwal. It has an area of 440 sqft . The property is available at a monthly rental of Rs. 9,000 . The house is semi-furnished. It is located on the 2nd floor(out of a total of 3 floor(s)). Its main door is facing north direction. It has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ","18,000",Semi-Furnished
2 BHK Apartment,"1,315 sq ft",Bowenpally,Hyderabad,17.48171425,78.49478149,40000,INR,2,Posted 6 months ago,2BHK FULLY FURNISHED FLAT WITH SOFA SET/DINING TABLE/COT/FRIDGE/TV/WASHING MACHINE/AC/RO WATER PURIFIER/GEYSER/INDUCTION/CCTV CAMERA/GENERATOR BACKUP/LIFT/24 HRS WATER AND SECURITY/CAR PARKING ETC,"40,000",Furnished
3 BHK Apartment,"1,640 sq ft",Sainikpuri,Hyderabad,17.50497055,78.57257843,30000,INR,3,Posted 5 months ago,"It’s a 3 bhk multistorey apartment situated in K N Infra Projects Pvt Ltd Rambagh, Sainikpuri, Hyderabad. It has an area of 1640 sqft . The property is available at a monthly rental of Rs. 30,000 . It is an unfurnished property. It is located on the 1st floor(out of a total of 5 floor(s)). It has children's play area. Other amenities include power backup, full power backup, 24 x 7 security, full power backup, car parking and lift available. It is facing west direction. The property has 3 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ","60,000",Unfurnished
1 BHK Apartment,400 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,18000,INR,1,Posted 5 months ago,"It’s a 1 bhk multistorey apartment situated in Provident Housing Kenworth, Rajendra Nagar. It has area of 400 sqft and is available at a rent of Rs. 18,000. Furnishings include 2 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 ac, 1 bed and 1 modular kitchen. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"2,150 sq ft",Tellapur,Hyderabad,17.4626255,78.28672028,45000,INR,3,Posted 2 months ago,"A 3 bhk property is available for rental in Aliens Group Space Station, Tellapur, Hyderabad. It has a built-up area of 2150 sqft and is available for rent at Rs. 45,000 per month . It is a semi-furnished property. It has gymnasium. Other amenities include 24 x 7 security, club house, rain water harvesting, golf course, children's play area, sports facility, car parking, swimming pool and indoor games. It has 3 bathrooms and 3 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. "," 1,00,000",Semi-Furnished
2 BHK Independent House,"1,500 sq ft",Boduppal,Hyderabad,17.41743469,78.58300018,12000,INR,2,Posted 2 months ago,"Well designed 2 bhk independent house is available at a prime location in Boduppal. It has area of 1500 sqft and is available at a rent of Rs. 12,000. It is a semi-furnished property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ","24,000",Semi-Furnished
2 BHK Apartment,"1,175 sq ft",Kompally,Hyderabad,17.53237152,78.47782898,16000,INR,2,Posted 2 months ago,"It has an area of 1175 sqft . The property is available at a monthly rental of Rs. 16,000 . The house is semi-furnished. It has shopping mall. Other amenities include rain water harvesting, children's play area, school, sports facility, club house, intercom, gymnasium, jogging track and lift available. It is facing west direction. It has 2 bathrooms and 2 balconies. ","48,000",Semi-Furnished
1 BHK Apartment,200 sq ft,Shanthi Nagar,Hyderabad,17.48810196,78.416008,12000,INR,1,Posted 2 months ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Sahaja Jewel. It has an area of 200 sqft with a carpet area of 180 sqft . The property is available at a monthly rental of Rs. 12,000 . It is a semi-furnished property. It is on the 2nd floor of the building (total number of floors are 5). It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ","12,000",Semi-Furnished
2 BHK Independent House,"1,350 sq ft",Trimulgherry,Hyderabad,17.4739399,78.51191711,15000,INR,2,Posted 2 months ago,"It has a built-up area of 1350 sqft and is available for rent at Rs. 15,000 per month (negotiable). The house is semi-furnished. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. ","30,000",Semi-Furnished
3 BHK Apartment,"1,722 sq ft",Puppalaguda,Hyderabad,17.40245056,78.36597443,39000,INR,3,Posted 2 months ago,"It’s a 3 bhk multistorey apartment situated in Green Space Housing Prime D, Puppalaguda, Hyderabad. It has a built-up area of 1722 sqft and is available for rent at Rs. 39,000 per month (negotiable). It is located on the 4th floor(out of a total of 5 floor(s)). It has car parking. Other amenities include atm, intercom, cctv, jogging track, children's play area, rain water harvesting, 24 x 7 security, lift available and power backup. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ","78,000",Furnished
3 BHK Apartment,"2,690 sq ft",Gachibowli,Hyderabad,17.43639374,78.37142181,65000,INR,3,Posted 2 months ago,"A spacious 3 bhk multistorey apartment is available for rental in NCC Urban Nagarjuna Residency, Gachibowli, Hyderabad. It has area of 2690 sqft and is available at a rent of Rs. 65,000. The house is semi-furnished. It has indoor games. Other amenities include multipurpose room, service lift, multipurpose room, atm, reserved parking, staff quarter, car parking, power backup and cctv. It is facing west direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details. "," 1,30,000",Semi-Furnished
1 RK Studio Apartment,600 sq ft,Attapur,Hyderabad,17.36223602,78.42068481,9000,INR,1,Posted 2 months ago,The house is semi-furnished. It is located on the ground floor(out of a total of 2 floor(s)). Its main door is facing north direction. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities.,"9,000",Semi-Furnished
2 BHK Apartment,940 sq ft,Pocharam Near Muthangi,Hyderabad,17.52931213,78.20860291,13000,INR,2,Posted 2 months ago,"A fully gated community gives you the comfort of a well designed apartment with full of amenities. Very near to outer ring road (Orr exit 3) and just 30mins drive to Gachibowli/Financial district. Very peaceful area and has amenities like clubhouse, gym, super market, children's play area, generator for power backup, 24-Hr security with cc cameras.","30,000",Semi-Furnished
2 BHK Independent Floor,"1,000 sq ft",Alwal,Hyderabad,17.50697517,78.5036087,9500,INR,2,Posted 2 months ago,"This 2-bedroom house is conveniently located close to everything you need! Situated near the main road, schools, colleges, supermarkets, gas stations, bus stops, and all your daily essentials, it offers easy access to all amenities. Plus, enjoy a nice view from this portion of the house. Come take a look and decide for yourself!","20,000",Unfurnished
1 BHK Apartment,200 sq ft,Shanthi Nagar,Hyderabad,17.48810196,78.416008,12000,INR,1,Posted 2 months ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Sahaja Jewel. It has an area of 200 sqft with a carpet area of 180 sqft . The property is available at a monthly rental of Rs. 12,000 . It is a semi-furnished property. It is on the 2nd floor of the building (total number of floors are 5). It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ","12,000",Semi-Furnished
3 BHK Apartment,"2,150 sq ft",Tellapur,Hyderabad,17.4626255,78.28672028,45000,INR,3,Posted 2 months ago,"A 3 bhk property is available for rental in Aliens Group Space Station, Tellapur, Hyderabad. It has a built-up area of 2150 sqft and is available for rent at Rs. 45,000 per month . It is a semi-furnished property. It has gymnasium. Other amenities include 24 x 7 security, club house, rain water harvesting, golf course, children's play area, sports facility, car parking, swimming pool and indoor games. It has 3 bathrooms and 3 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. "," 1,00,000",Semi-Furnished
2 BHK Independent House,"1,500 sq ft",Boduppal,Hyderabad,17.41743469,78.58300018,12000,INR,2,Posted 2 months ago,"Well designed 2 bhk independent house is available at a prime location in Boduppal. It has area of 1500 sqft and is available at a rent of Rs. 12,000. It is a semi-furnished property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ","24,000",Semi-Furnished
4 BHK Independent House,"3,000 sq ft",Gaganpahad,Hyderabad,17.29439926,78.42900848,35000,INR,4,Posted 2 months ago,"It has area of 3000 sqft and is available at a rent of Rs. 35,000. The house is furnished. It is east facing property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. ","50,000",Furnished
3 BHK Apartment,"1,790 sq ft",Nallagandla Gachibowli,Hyderabad,17.46640587,78.31167603,55000,INR,3,Posted a month ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Aparna Constructions Sarovar Zenith, one of the most prestigious projects of Nallagandla Gachibowli. The house is semi-furnished. It is east facing property. It has 3 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. "," 1,10,000",Semi-Furnished
3 BHK Apartment,"1,790 sq ft",Nallagandla Gachibowli,Hyderabad,17.46640587,78.31167603,55000,INR,3,Posted a month ago,"It’s a 3 bhk multistorey apartment situated in Aparna Constructions Sarovar Zenith, Nallagandla Gachibowli, Hyderabad. The house is semi-furnished. Furnishings include 3 wardrobe, 1 gas connection, 2 bed and 1 modular kitchen. It is located on the 7th floor(out of a total of 24 floor(s)). It has gymnasium as well as children's play area. The project also has open car parking, intercom, multipurpose room, atm, rain water harvesting, swimming pool, power backup and jogging track. It is facing east direction. It has 3 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. "," 1,10,000",Semi-Furnished
2 BHK Apartment,"1,700 sq ft",Miyapur,Hyderabad,17.50551414,78.35609436,26000,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in Prajay Engineers DK Enclave, Miyapur, Hyderabad. It has a built-up area of 1700 sqft and is available for rent at Rs. 26,000 per month (negotiable). The house is semi-furnished. The property has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. "," 1,00,000",Semi-Furnished
3 BHK Apartment,"1,805 sq ft",Shamshabad,Hyderabad,17.26688385,78.38015747,45000,INR,3,Posted a month ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Aparna Constructions Altius. It has a built-up area of 1805 sqft and is available for rent at Rs. 45,000 per month (negotiable). The house is semi-furnished. It’s on 8th floor out of 14 floors building. It is northeast facing property. The property has 3 bathrooms and 1 balcony. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details. "," 1,50,000",Semi-Furnished
4 BHK Villa,"3,140 sq ft",Shamshabad,Hyderabad,17.28032494,78.41555786,150000,INR,4,Posted 2 months ago,"Well designed 4 bhk villa is available at a prime location in Trishala Infrastructure The Village. It has an area of 3140 sqft . The property is available at a monthly rental of Rs. 1.50 lac (negotiable ). The house is furnished. It has 5 wardrobe, 1 refrigerator, 1 sofa and 1 microwave. It also has 1 dining table, 1 gas connection and 4 bed. It has gymnasium. Other amenities include club house, intercom, jogging track, car parking, swimming pool, cctv, multipurpose room, closed_car_parking and 24 x 7 security. It is west facing property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. "," 8,00,000",Furnished
2 BHK Independent House,"1,350 sq ft",Trimulgherry,Hyderabad,17.4739399,78.51191711,15000,INR,2,Posted 2 months ago,"It has a built-up area of 1350 sqft and is available for rent at Rs. 15,000 per month (negotiable). The house is semi-furnished. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. ","30,000",Semi-Furnished
3 BHK Apartment,"1,722 sq ft",Puppalaguda,Hyderabad,17.40245056,78.36597443,39000,INR,3,Posted 2 months ago,"It’s a 3 bhk multistorey apartment situated in Green Space Housing Prime D, Puppalaguda, Hyderabad. It has a built-up area of 1722 sqft and is available for rent at Rs. 39,000 per month (negotiable). It is located on the 4th floor(out of a total of 5 floor(s)). It has car parking. Other amenities include atm, intercom, cctv, jogging track, children's play area, rain water harvesting, 24 x 7 security, lift available and power backup. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ","78,000",Furnished
2 BHK Independent Floor,"1,000 sq ft",Alwal,Hyderabad,17.50697517,78.5036087,9500,INR,2,Posted 2 months ago,"This 2-bedroom house is conveniently located close to everything you need! Situated near the main road, schools, colleges, supermarkets, gas stations, bus stops, and all your daily essentials, it offers easy access to all amenities. Plus, enjoy a nice view from this portion of the house. Come take a look and decide for yourself!","20,000",Unfurnished
1 BHK Independent House,450 sq ft,Hafeezpet,Hyderabad,17.48416901,78.36029053,15000,INR,1,Posted 2 months ago,"It’s a 1 bhk independent house situated in Hafeezpet. It has an area of 450 sqft . The property is available at a monthly rental of Rs. 15,000 (negotiable ). The house is unfurnished. Its main door is facing west direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. ","15,000",Unfurnished
2 BHK Independent House,"1,350 sq ft",Boduppal,Hyderabad,17.41690826,78.57928467,12000,INR,2,Posted a month ago,"This Independent 2 Bedroom is available in Sri Sai Bhavani Nagar, Boduppal (Land Mark : Opposite Lane to Katta Maisamma Wines, has to go straight until 400 meters and you find the house)","24,000",Unfurnished
2 BHK Apartment,"1,700 sq ft",Miyapur,Hyderabad,17.50551414,78.35609436,26000,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in Prajay Engineers DK Enclave, Miyapur, Hyderabad. It has a built-up area of 1700 sqft and is available for rent at Rs. 26,000 per month (negotiable). The house is semi-furnished. The property has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. "," 1,00,000",Semi-Furnished
2 BHK Apartment,950 sq ft,Shaikpet,Hyderabad,17.40598297,78.39133453,18000,INR,2,Posted a month ago,"A 2 bhk property is available for rent in Shaikpet, Hyderabad. It has an area of 950 sqft . The property is available at a monthly rental of Rs. 18,000 . The house is semi-furnished. It is located on the 4th floor(out of a total of 6 floor(s)). It is made in way to provide a comfortable living for the residents. Contact us for more details. ","36,000",Semi-Furnished
2 BHK Independent Floor,"1,250 sq ft",Borabanda Gayatri Nagar,Hyderabad,17.45446777,78.40341949,20000,INR,2,Posted a month ago,"It’s a 2 bhk builder floor situated in Borabanda Gayatri Nagar, Hyderabad. It has area of 1250 sqft and is available at a rent of Rs. 20,000. It is an unfurnished property. It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ","40,000",Unfurnished
1 BHK Independent House,540 sq ft,Hayathnagar,Hyderabad,17.32719803,78.59313965,5500,INR,1,Posted a month ago,"A 1 bhk property is available for rent in Hayathnagar, Hyderabad. It has a built-up area of 540 sqft and is available for rent at Rs. 5,500 per month (negotiable). The house is semi-furnished. It is facing east direction. It has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ","5,500",Semi-Furnished
2 BHK Apartment,"2,000 sq ft",Toli Chowki,Hyderabad,17.4036808,78.407547,21000,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in Adam and Bandari Constructions A And B Residency, Toli Chowki, Hyderabad. It has a built-up area of 2000 sqft and is available for rent at Rs. 21,000 per month . The house is unfurnished. It is on the 3rd floor of the building (total number of floors are 3). It is facing north direction. The property has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ","40,000",Unfurnished
2 BHK Independent Floor,"1,250 sq ft",Sainikpuri,Hyderabad,17.49277496,78.55352783,17000,INR,2,Posted 25 days ago,"Well designed 2 bhk builder floor is available at a prime location in Sainikpuri. It has a built-up area of 1250 sqft and is available for rent at Rs. 17,000 per month . The house is semi-furnished. It’s on ground floor out of 2 floors building. The property has 2 bathrooms and 2 balconies. The site is in close proximity to various civic utilities. Please contact for more details. ","34,000",Semi-Furnished
1 BHK Independent House,"1,344 sq ft",Attapur,Hyderabad,17.36223602,78.42068481,8000,INR,1,Posted 16 days ago,"It’s a 1 bhk independent house situated in Attapur, Hyderabad. It has an area of 1344 sqft . The property is available at a monthly rental of Rs. 8,000 . It is an unfurnished property. It is east facing property. It has 1 bathroom and 1 balcony. It is well connected to the city areas. Kindly call us for details. ","8,000",Unfurnished
3 BHK Independent House,"2,000 sq ft",Nallagandla Gachibowli,Hyderabad,17.47502136,78.31147766,60000,INR,3,Posted 13 days ago,Well designed 3 bhk independent house is available at a prime location in Nallagandla Gachibowli. It is a semi-furnished property. It is facing west direction. The property has 3 bathrooms and 3 balconies. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities.," 1,20,000",Semi-Furnished
3 BHK Apartment,"1,615 sq ft",Gachibowli,Hyderabad,17.4381237,78.36721039,55000,INR,2,Posted 12 days ago,It is a semi-furnished property. It is on 2nd floor. The building has a total of 3 floor(s). It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details.," 1,65,000",Semi-Furnished
2 BHK Apartment,"1,335 sq ft",Serilingampally,Hyderabad,17.47825241,78.31225586,43000,INR,2,Posted 15 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Aparna Constructions Cyberscape, Serilingampally, Hyderabad. It has an area of 1335 sqft . The property is available at a monthly rental of Rs. 43,000 . The house is semi-furnished. It is on the 5th floor of the building (total number of floors are 22). It has jogging track as well as children's play area. The project also has club house, multipurpose room, 24 x 7 security, car parking, service lift, cctv, closed car parking and visitor parking. It is facing west direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ","86,000",Semi-Furnished
3 BHK Apartment,"1,890 sq ft",Gachibowli,Hyderabad,17.4245472,78.34737396,21000,INR,3,Posted 17 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Phoenix Group Golfedge Residences. It has an area of 1890 sqft . The property is available at a monthly rental of Rs. 21,000 (negotiable ). The house is furnished. It is located on the 7th floor(out of a total of 31 floor(s)). It has closed car parking. Other amenities include rain water harvesting, sports facility, golf course, children's play area, ro water system, multipurpose room, cafeteria, intercom and jogging track. The property has 3 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. Please contact for more details. ","42,000",Furnished
1 RK Studio Apartment,600 sq ft,Moti Nagar,Hyderabad,17.45472527,78.42932892,10000,INR,1,Posted 22 days ago,"Nearby metro, Bus Stop, MMTS, all Corporates shops, Malls, Schools etc. Municipal water 24/7, Cupboards built in, wester toilet, tiles flooring with kitchen platform. Ample outside space to sit and enjoy the climate and have a dinning table on the outer space","25,000",Semi-Furnished
2 BHK Apartment,"2,500 sq ft",Vanasthalipuram,Hyderabad,17.31987381,78.55381775,16500,INR,2,Posted 21 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Blue Sky Homes, Vanasthalipuram, Hyderabad. It has an area of 2500 sqft with a carpet area of 1250 sqft . The property is available at a monthly rental of Rs. 16,500 . It is a semi-furnished property. It is east facing property. It has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. ","33,000",Semi-Furnished
3 BHK Apartment,"1,750 sq ft",Uppal Mandal,Hyderabad,17.41205215,78.56555176,20000,INR,2,Posted 19 days ago,"A spacious 3 bhk multistorey apartment is available for rental in SHL Sri Nivas Heights, Uppal Mandal, Hyderabad. It has area of 1750 sqft and is available at a rent of Rs. 20,000. It is a furnished property. Furnishings include 1 sofa, 1 dining table, 3 wardrobe and 4 bed. It is on 3rd floor. The building has a total of 7 floor(s). It has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living. Please contact us for more details. ",No Deposit,Furnished
2 BHK Independent Floor,"1,200 sq ft",Old Bowenpally,Hyderabad,17.47642517,78.48069763,10500,INR,2,Posted 4 days ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of Old Bowenpally. It has area of 1200 sqft and is available at a rent of Rs. 10,500. It is a semi-furnished property. The property has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. ","20,000",Semi-Furnished
3 BHK Apartment,"1,200 sq ft",Malakpet,Hyderabad,17.37754822,78.50231171,13000,INR,3,Posted 6 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Apurupa Infra Residential Apartment At Malakpet, Malakpet, Hyderabad. It has an area of 1200 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 13,000 (negotiable ). The house is semi-furnished. It is on the 3rd floor of the building (total number of floors are 5). It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. If you are interested, please contact us for more details. ","30,000",Semi-Furnished
3 BHK Apartment,"2,350 sq ft",Nallagandla Gachibowli,Hyderabad,17.46797562,78.31036377,45000,INR,3,Posted 6 days ago,"It’s a 3 bhk multistorey apartment situated in Sai Sree Developers Hima Sai Lake View Towers, Nallagandla Gachibowli. It has a built-up area of 2350 sqft and is available for rent at Rs. 45,000 per month . It is a semi-furnished property. It is on the 11th floor of the building (total number of floors are 14). It is facing west direction. It has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. ","90,000",Semi-Furnished
2 BHK Apartment,"1,310 sq ft",Miyapur,Hyderabad,17.50710678,78.33694458,36000,INR,2,Posted 2 days ago,"Suitable for offices and working employees (Software). Opposite to sbi, kfc, ratnadeep, located on the prime mumbai highway on the miyapur main road, 1 km from metro, east facing, newly painted, complete wood work, commercial building. Working bachelors also can contact."," 1,50,000",Semi-Furnished
3 BHK Apartment,"1,300 sq ft",Baghlingampally,Hyderabad,17.39851379,78.49984741,29000,INR,3,Posted 10 hours ago,"The house is semi-furnished. It’s on 3rd floor out of 3 floors building. It has rain water harvesting as well as power backup. The project also has swimming pool, car parking, intercom, lift available, gymnasium, children's play area, club house and 24 x 7 security. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ","87,000",Semi-Furnished
3 BHK Apartment,"1,950 sq ft",Madhapur,Hyderabad,17.44921494,78.39111328,22000,INR,3,Posted 3 years ago,"It has a built-up area of 1950 sqft and is available for rent at Rs. 22,000 per month . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,300 sq ft",Kondapur,Hyderabad,17.46299171,78.35764313,18000,INR,2,Posted 3 years ago,"It’s a 2 bhk multistorey apartment situated in Kondapur. It has an area of 1300 sqft with a carpet area of 1250 sqft . The property is available at a monthly rental of Rs. 18,000 . The house is semi-furnished. It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,000 sq ft",Kondapur,Hyderabad,17.46299171,78.35764313,22000,INR,3,Posted 3 years ago,"A spacious 3 bhk multistorey apartment is available for rental in Kondapur, Hyderabad. It is a semi-furnished property. It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,100 sq ft",Shaikpet,Hyderabad,17.40515137,78.4036026,65000,INR,3,Posted 10 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Aditya Construction Empress Towers, one of the most prestigious projects of Shaikpet. It has a built-up area of 2100 sqft and is available for rent at Rs. 65,000 per month . It is a semi-furnished property. It’s on 3rd floor out of 21 floors building. It has landscaped gardens. Other amenities include service lift, children's play area, power backup, internet/wi-fi, water storage, reserved parking, gymnasium, internet/wi-fi and staff quarter. Its main door is facing west direction. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 1,30,000",Semi-Furnished
3 BHK Apartment,"2,050 sq ft",Kokapet,Hyderabad,17.39696312,78.34024048,80000,INR,3,Posted 10 hours ago,Gated community brand new semi furnished flat with all modern amenities located in prestige tranquil kokapet close to outer ring road Financial district," 1,60,000",Semi-Furnished
2 BHK Apartment,"1,283 sq ft",Gachibowli,Hyderabad,17.41477776,78.33996582,45000,INR,2,Posted 6 months ago,Gated community semi furnished flat with all modern amenities located in prestige high fields Gachibowli Financial district close to continental hospital,"90,000",Semi-Furnished
3 BHK Apartment,"1,900 sq ft",Nallagandla Gachibowli,Hyderabad,17.47336388,78.3106308,55000,INR,3,Posted 8 days ago,Gated community semi furnished brand new ground floor flat with all modern amenities located in aparna cyberlife Nallagandla close to Gachibowli Financial district," 1,10,000",Semi-Furnished
1 BHK Independent Floor,548 sq ft,Anjaiah Nagar,Hyderabad,17.44929695,78.36502075,22000,INR,1,Posted 5 months ago,The house is semi-furnished. It is located on the 2nd floor(out of a total of 5 floor(s)). It has 1 bathroom and 1 balcony. It is well connected to the city areas. Please contact for more details.,"22,000",Semi-Furnished
3 BHK Apartment,"2,500 sq ft",Hitech City,Hyderabad,17.46758461,78.37979126,50000,INR,3,Posted 14 days ago,"It has a built-up area of 2500 sqft and is available for rent at Rs. 50,000 per month . It is a semi-furnished property. It’s on ground floor out of 8 floors building. It has shopping mall. Other amenities include multipurpose room, multipurpose room, school, 24 x 7 security, cafeteria, indoor games, power backup, children's play area and atm. Its main door is facing west direction. The society is well connected by different modes of transportation. "," 1,00,000",Semi-Furnished
1 BHK Independent Floor,600 sq ft,Anjaiah Nagar,Hyderabad,17.44929695,78.36502075,27500,INR,1,Posted a month ago,"A 1 bhk property is available for rent in Anjaiah Nagar, Hyderabad. It has an area of 600 sqft . The property is available at a monthly rental of Rs. 27,500 . It is a furnished property. Furnishings include 1 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 gas connection, 1 ac and 1 bed. It is located on the 2nd floor(out of a total of 5 floor(s)). It is facing east direction. It has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ","27,500",Furnished
4 BHK Apartment,"3,033 sq ft",Madhapur,Hyderabad,17.43480682,78.37873077,150000,INR,4,Posted 3 days ago,Gated community semi furnished top floor east facing flat with all modern amenities located in dsr Reganti Madhapur close to Mindspace metro station..," 3,00,000",Semi-Furnished
